35856	34
23570	34
30227	5
31764	3
33815	3
32687	34
11804	2
10271	3
17449	34
22058	3
32817	2
5683	26
25653	3
32316	2
30789	34
27209	34
6222	3
27729	34
4180	34
30793	34
7769	2
30813	34
34913	34
8807	3
27243	12
21522	3
12095	34
6771	2
28692	2
10875	34
126	34
26249	34
34447	34
20628	3
27802	34
24219	34
25759	3
21668	9
16049	34
35509	5
5310	34
10432	9
27842	3
2243	2
8388	34
30917	2
17609	3
14034	12
20691	3
1828	34
21729	3
20415	12
15590	34
35048	9
30452	26
15093	2
28919	34
17660	12
1279	2
32001	9
6405	34
27398	34
19209	2
8970	34
21261	9
28434	3
23829	3
34072	34
20770	34
26916	9
33065	9
13099	2
30516	3
33079	3
12088	3
26938	2
5949	9
17980	34
7489	34
26437	34
34118	34
29921	3
18769	3
10582	2
2910	2
32607	34
19301	34
13671	5
28220	34
33140	2
5497	34
6011	34
26497	3
25988	3
25481	34
22924	34
913	34
31135	34
27558	2
3502	34
23983	34
13745	34
7092	12
24649	2
35487	9
23999	34
7104	34
17911	3
32207	26
35406	2
5084	34
12253	2
990	3
33249	3
5611	34
4597	2
33271	9
11256	34
511	34
30592	5
16769	11
23554	5
27525	5
30727	5
15880	26
8969	5
32138	5
19980	20
30733	5
22798	5
11535	5
21136	11
35673	5
32024	5
27551	5
4272	5
5851	26
25252	20
17749	5
12203	5
13740	20
8750	26
30896	20
21960	5
6452	5
11957	5
11062	5
29087	26
35402	5
20670	5
21440	26
3777	20
21318	5
31329	5
29384	2
4809	26
28874	5
10063	26
27349	5
19940	5
10586	5
20751	5
12252	20
26078	5
6239	12
11361	5
23396	5
26853	5
15462	26
30824	5
24427	5
25743	5
31345	12
34293	20
35320	5
2554	26
30079	5
13950	5
14335	5
14337	11
34379	11
17923	11
7172	11
25861	11
32006	11
620	11
26122	11
3595	11
35373	11
26897	11
9874	11
26388	2
27543	11
21273	14
17050	11
28700	11
33434	14
10885	11
23473	14
16710	11
18215	11
34473	11
26695	11
35723	9
16173	2
20107	11
30749	11
29873	11
7859	11
6836	11
27062	11
23867	11
27452	11
31114	11
28478	11
12607	11
35265	11
22795	2
18884	11
23110	11
3425	11
2122	11
14283	11
8075	11
24402	11
3157	11
32284	11
1388	11
4828	11
19706	2
23905	11
14818	11
30523	11
21480	2
17385	11
15527	11
14444	11
27431	11
28979	11
26740	11
18310	3
22776	2
19066	11
17948	11
9343	26
16896	9
11392	9
21891	9
25989	9
35592	9
2187	9
11426	9
17936	9
25382	9
26133	9
31767	9
7576	9
16158	9
26015	9
4512	9
22049	9
17698	9
29275	9
24837	9
9765	9
18342	9
6568	26
19881	9
34346	26
28719	9
30512	9
15409	9
9522	9
12724	9
28214	9
18871	9
33850	9
33339	9
20547	9
18756	9
15301	9
24518	3
15687	9
33994	9
5580	9
34274	9
6478	26
8186	9
1315	12
28758	9
14168	9
34011	9
17116	9
21981	9
20193	9
6754	9
24763	9
2148	26
22310	9
16999	9
26602	9
8813	9
13678	9
12400	9
16498	9
12022	9
30505	2
27770	9
33917	9
34234	9
20864	2
13697	2
20886	2
6279	2
29580	2
13711	2
18192	2
6168	26
9876	2
16021	2
25238	2
5527	2
30104	2
32537	2
35483	2
23070	2
27807	12
34103	2
8870	2
20391	2
12328	2
1451	2
23981	2
17117	2
33968	2
10930	2
4148	2
4917	2
16054	26
30135	2
29368	2
3130	2
13500	2
34493	2
24872	2
5955	2
25156	2
2885	2
27846	2
20044	2
3915	2
35148	2
2126	2
35920	2
1110	2
16089	2
31836	26
15581	2
29918	2
25952	2
31248	2
25699	2
35878	2
35942	2
25707	2
6381	2
17776	2
35825	2
2290	3
19571	2
17269	2
32246	2
23828	2
13563	2
20518	2
6015	2
22400	3
27264	12
4075	3
2181	12
22790	12
391	12
12168	12
12482	12
27790	12
34831	12
34960	12
6360	26
6164	12
21781	12
19350	12
7193	12
32152	3
27417	12
13786	12
21150	12
17316	12
26246	12
17969	12
25128	12
12202	12
35115	3
23661	12
24624	12
12977	12
34172	3
15583	3
31440	12
23229	12
15477	20
35904	12
17090	12
31683	12
35142	12
32071	3
17736	12
32713	12
15981	12
15182	12
14927	12
34896	12
28113	12
22371	3
6740	12
13912	12
11482	12
23823	12
22876	12
24927	12
20833	3
26211	12
14436	12
31593	12
24298	12
18599	12
18541	12
3837	12
23640	12
30322	12
15605	12
20342	12
16745	12
7325	12
24314	12
30972	12
765	12
29950	3
34624	20
1929	20
32493	20
35472	20
8468	20
17432	20
7578	20
17199	20
20456	20
5918	20
20513	20
28069	20
26439	20
12079	20
33072	20
14258	20
26547	20
7732	20
10718	20
24630	20
15543	20
9913	20
27579	20
1213	20
21952	20
6082	20
14533	20
23366	20
14881	20
18122	20
35703	20
17868	20
15458	20
2638	20
12624	3
2514	20
35667	20
15707	20
35932	20
25181	20
12254	20
21856	20
10849	20
13410	20
31973	20
19304	20
4459	20
18924	20
8685	20
15087	20
22632	20
10932	20
9332	20
13815	20
16761	20
19450	20
21251	3
33494	3
33158	3
5784	3
28683	3
4876	3
86	3
29073	3
28547	3
32532	3
8725	3
23830	3
7064	3
4634	3
27163	3
30492	3
35162	3
12190	3
30277	3
27552	3
20129	3
11931	3
35889	3
1824	3
25129	3
26043	3
12716	3
30911	3
19630	3
32689	3
3122	3
8627	3
26932	3
28341	3
5046	3
21431	3
6303	3
33726	3
19253	3
30144	3
23233	3
3523	3
35780	3
28869	3
839	3
8392	3
15947	3
11340	3
28109	3
22990	3
32589	3
33746	3
21411	3
19156	3
14293	3
1878	3
7898	3
25935	3
351	3
13024	3
18171	3
24426	3
9199	3
8945	3
1266	3
29374	3
28790	3
24571	3
24573	3
35990	3
8831	3
10753	14
4868	14
12678	14
15751	14
30475	14
23821	14
35982	14
26383	14
28308	14
35861	14
25239	14
13592	14
33562	14
16175	14
11866	14
26142	14
18977	14
12841	14
1580	14
17583	14
3247	14
24880	14
22067	14
8691	14
31006	14
21658	14
11063	14
24376	14
22970	14
11579	14
27453	14
28479	14
20289	14
23947	14
16965	14
14263	14
31692	14
17869	14
3790	14
17613	14
20619	14
31191	14
33116	14
23769	14
10458	14
9948	14
33508	14
18794	14
13931	14
24563	14
3881	14
35195	14
32258	26
33283	26
34220	26
18955	26
25612	26
20482	26
526	26
2582	26
21537	26
21039	26
14386	26
18994	26
13893	26
19015	26
22612	26
17493	26
6237	26
25700	26
33912	26
26755	26
29835	26
28819	26
25748	26
18583	26
16551	26
31919	26
5810	26
2764	26
16074	26
33655	26
26316	26
33999	26
4728	26
29913	26
19681	26
22737	26
1258	26
29431	26
15608	26
24828	26
3850	26
24844	26
34063	26
3868	26
18729	26
4397	26
4399	26
10033	26
26424	26
30522	26
34620	26
26431	26
23872	26
26447	26
12112	26
17752	26
35164	26
30046	26
8042	26
35692	26
31598	26
1399	26
30442	26
8579	26
8580	26
31623	26
33167	26
34197	26
15254	26
17477	26
34209	26
24486	26
17836	26
28079	26
30645	26
16836	26
30663	26
14794	26
31694	26
11727	26
15834	26
13788	26
13284	26
26086	26
12776	26
31352	26
35306	26
20974	26
2559	26
