14508	33
34828	24
5647	18
1041	31
14356	33
5653	33
18456	33
32794	31
3612	18
9306	33
26654	31
3616	31
7856	33
17956	33
25638	33
31272	31
8234	31
13867	33
556	31
21044	33
4149	18
23052	31
31310	31
24145	33
35412	33
14935	31
21007	31
32345	24
23130	24
31835	24
8796	18
35421	31
702	33
24161	24
32867	33
26727	31
18364	31
35946	33
2155	31
5742	31
27250	31
1726	24
20073	33
31360	31
1665	33
28292	31
1670	33
24713	33
6798	31
2708	33
18074	31
10095	33
33948	33
15517	31
21151	33
12966	33
31400	18
22186	31
6827	31
10412	27
14512	33
24243	24
15541	31
6838	33
22715	31
5821	33
14526	31
35521	31
29890	31
11459	33
15046	31
6855	33
6345	33
32972	31
19149	33
15566	31
14547	31
27867	31
31967	31
28896	31
13025	31
17122	33
28901	31
14567	24
14569	33
12526	31
32496	33
30963	18
9983	33
33025	33
14601	33
14602	18
15135	33
18209	24
15650	24
27434	31
22316	18
34100	18
17208	18
24372	24
17724	33
19774	33
27455	33
32578	31
26953	33
27466	31
20813	33
33618	31
26451	33
21336	24
22880	33
10597	31
24935	31
25965	31
26479	31
18800	33
7027	31
30526	33
1918	33
24959	31
21381	18
25992	33
21395	24
31636	33
17304	33
20378	31
33181	24
933	31
16294	24
20904	18
27049	33
9642	31
5547	33
31662	31
19376	18
15802	18
29116	31
26047	31
1472	33
22465	33
20419	18
31175	18
22606	33
15320	31
34272	31
28129	31
30178	33
20964	33
10213	33
34284	31
1362	31
15344	31
17398	31
26103	18
30712	31
7252	24
17920	31
13314	31
12807	31
28332	31
24588	31
35842	31
16911	31
32272	31
26641	31
18450	31
34840	31
31261	31
30240	31
31269	31
8230	31
9258	31
28490	24
33838	31
6192	31
9785	31
11322	31
8765	31
18357	31
24642	31
22085	31
6216	31
4681	31
6220	24
10839	31
18520	24
34906	31
32350	31
35427	31
17035	31
33381	31
5905	31
23656	31
33900	31
8814	31
34929	31
28788	24
23161	31
16081	31
25211	31
1150	31
6785	31
7810	31
26430	31
13384	31
35976	31
2185	31
16011	31
5263	31
23187	31
33940	31
26262	31
9369	31
30879	31
4770	18
27811	27
32369	31
17576	31
5292	31
9393	31
1205	31
32956	31
28354	31
19139	31
15050	31
5323	31
16588	31
13009	31
20977	31
31446	31
18647	31
11480	31
2778	31
23771	31
3804	31
12794	31
4305	31
24296	31
19836	31
31981	31
7044	31
10992	31
9970	31
22910	31
31529	31
9979	31
4650	31
30462	31
9988	31
13574	31
2315	31
10513	31
16662	31
23321	31
20767	31
32547	31
15140	31
28294	31
10534	31
28465	31
14633	31
24877	31
29486	31
23345	31
35127	31
22334	24
19263	24
35651	31
14660	31
19272	31
31051	31
31056	24
30033	31
13454	31
5975	31
21849	31
8032	31
31880	31
23907	31
12132	31
20327	31
29551	31
14704	31
319	31
24946	31
24948	31
5438	24
17782	24
2936	31
32634	31
14655	31
33148	24
382	31
22916	31
32133	31
35718	31
31626	31
8593	31
8084	31
24986	31
925	31
8103	31
13224	31
35753	31
23965	31
18353	31
13234	31
14261	31
29115	31
10173	24
27587	31
9718	31
1612	31
35063	31
33740	31
4557	31
12752	31
31249	31
30677	31
34266	31
17883	31
22493	31
3554	31
31715	31
28132	31
9701	31
28657	31
7155	31
8693	31
19448	31
1018	31
34811	31
28159	31
34305	27
9733	27
11271	27
4794	27
1036	27
8720	27
33809	27
15895	18
34841	27
29722	27
7685	27
26148	27
35877	27
18983	27
9259	27
23599	27
22065	18
12339	27
21940	18
27706	27
28228	27
19023	27
10320	27
28756	27
30805	27
602	27
32442	27
35934	27
34833	27
14443	27
28271	27
31347	27
16501	27
33829	27
20099	27
33473	27
10376	27
23691	27
25750	27
23704	27
16537	27
32282	27
32935	27
2218	27
28843	27
26289	27
11956	27
18618	27
19132	27
22304	27
20674	27
20170	27
22219	27
17105	27
32978	27
7716	18
29915	27
37	27
1249	27
13026	27
27363	27
30436	27
19180	18
2285	18
27376	27
30504	27
25845	18
17142	27
25848	27
13050	27
17194	27
23807	27
28929	27
2819	27
1796	27
29957	27
27910	27
17971	27
9486	27
35087	27
25902	27
13088	27
3873	27
35107	27
26920	27
11049	27
26410	18
11566	27
24882	27
15411	27
26422	27
18743	27
28475	27
6973	27
24894	27
30531	27
31050	18
21326	27
21845	27
30551	27
