1	2572
1	4080
1	6269
1	18506
1	21360
1	28362
2	8000
2	12854
2	23296
2	25903
2	26152
2	28576
3	3223
3	18132
3	20153
3	27463
3	28694
3	32363
4	3736
4	15155
4	18418
4	24633
4	27522
4	32510
5	3418
5	17844
5	18031
5	21915
5	23168
5	35815
6	4486
6	22390
6	23429
6	26685
6	30234
6	33504
7	13722
7	16233
7	27349
7	29111
7	30073
7	32026
8	14741
8	15364
8	15882
8	25561
8	27627
8	28307
9	17354
9	18430
9	26978
9	27420
9	28181
9	32014
10	437
10	589
10	3084
10	5213
10	23026
10	24244
11	8014
11	20764
11	21520
11	31450
11	31573
11	31574
12	16261
12	19545
12	23945
12	26175
12	30808
12	32174
13	18245
13	19772
13	25453
13	28290
13	30557
13	33914
14	7185
14	12294
14	16429
14	27374
14	29317
14	35749
15	3039
15	6866
15	12038
15	18906
15	28812
15	33503
16	17298
16	22622
16	23888
16	24177
16	26530
16	30597
17	2511
17	5398
17	17402
17	21214
17	33091
17	35240
18	10536
18	12348
18	15455
18	22938
18	24237
18	34176
19	2173
19	2937
19	14946
19	16117
19	25304
19	34027
20	13383
20	16452
20	17902
20	27636
20	32882
20	35750
21	8891
21	9541
21	9758
21	11037
21	19656
21	22237
22	15007
22	18447
22	20343
22	21093
22	29782
22	35691
23	15727
23	17396
23	21406
23	21635
23	25742
23	29381
24	5169
24	18164
24	21671
24	21689
24	23241
24	25792
25	6990
25	10631
25	12178
25	20894
25	24812
25	26754
26	120
26	2252
26	17040
26	29611
26	30029
26	35528
27	7859
27	12958
27	16541
27	23788
27	35268
27	35402
28	6949
28	14138
28	15779
28	24393
28	30113
28	30795
29	1007
29	5714
29	12634
29	14277
29	18663
29	26408
30	3444
30	3741
30	6177
30	8127
30	27478
30	34534
31	2037
31	6270
31	11918
31	21446
31	26805
31	35428
32	742
32	4272
32	14552
32	15588
32	21503
32	26802
33	9052
33	11669
33	13262
33	17651
33	20051
33	24012
34	3058
34	8574
34	10271
34	22425
34	23920
34	35945
35	3314
35	15956
35	16477
35	17657
35	20494
35	34672
36	9100
36	23496
36	24321
36	25504
36	31611
36	33584
37	2894
37	4910
37	28929
37	30974
37	32682
37	35698
38	890
38	8387
38	8803
38	22630
38	24222
38	29654
39	6230
39	17728
39	25758
39	25968
39	28267
39	29599
40	414
40	17391
40	22932
40	23499
40	33012
40	33074
41	216
41	8710
41	20206
41	24543
41	29883
41	30089
42	9925
42	14545
42	14981
42	17412
42	19853
42	28527
43	20377
43	22469
43	23897
43	33137
43	33485
43	33606
44	15272
44	18105
44	20430
44	31867
44	32924
44	35033
45	1497
45	14882
45	22833
45	24740
45	28704
45	29434
46	291
46	1442
46	14624
46	25231
46	28884
46	31792
47	1979
47	2969
47	21480
47	24408
47	31296
47	35057
48	19125
48	20151
48	20747
48	21659
48	25457
48	26813
49	9516
49	21875
49	22535
49	25619
49	25806
49	33766
50	13417
50	22989
50	23190
50	32240
50	32914
50	34924
51	3299
51	4500
51	9137
51	20355
51	20851
51	27076
52	8840
52	14548
52	23217
52	26694
52	27220
52	33752
53	1059
53	2213
53	3388
53	4817
53	19045
53	26748
54	4144
54	12326
54	17664
54	19557
54	24802
54	27459
55	14321
55	14478
55	26103
55	31104
55	32516
55	35209
56	3708
56	6048
56	19111
56	25715
56	33241
56	35838
57	1054
57	3538
57	5705
57	11980
57	18593
57	19245
58	391
58	10978
58	13582
58	29692
58	31257
58	33775
59	2366
59	3369
59	10094
59	13302
59	18836
59	34939
60	562
60	17728
60	19417
60	24811
60	26420
60	33040
61	1593
61	10050
61	21668
61	22806
61	32490
61	34985
62	18945
62	20697
62	22868
62	24705
62	28998
62	30757
63	9911
63	17830
63	21660
63	22771
63	31190
63	35836
64	319
64	9060
64	15709
64	16046
64	32677
64	35462
65	4637
65	5405
65	5989
65	24412
65	26699
65	29423
66	9421
66	10224
66	19466
66	19836
66	25757
66	31889
67	5595
67	12187
67	26553
67	30593
67	31761
67	32162
68	1771
68	14530
68	19088
68	30254
68	31634
68	35968
69	10258
69	20550
69	27379
69	30302
69	33679
69	35103
70	4932
70	5122
70	11424
70	16890
70	20169
70	33551
71	5198
71	11603
71	25542
71	30100
71	30222
71	31496
72	6178
72	10074
72	11703
72	11917
72	16096
72	31562
73	6206
73	15979
73	18012
73	27127
73	30459
73	35517
74	10939
74	16068
74	26921
74	27748
74	29836
74	35100
75	7745
75	8977
75	14174
75	18951
75	19446
75	20653
76	2734
76	10660
76	11344
76	14554
76	26620
76	33038
77	381
77	2577
77	19242
77	29897
77	32748
77	32894
78	15169
78	22413
78	27887
78	28199
78	29273
78	34028
79	13177
79	20375
79	20653
79	33477
79	33991
79	34703
80	4182
80	13855
80	20346
80	26377
80	28309
80	34139
81	7580
81	17134
81	18304
81	25087
81	29428
81	32617
82	11113
82	14844
82	23708
82	27254
82	32484
82	34008
83	557
83	7974
83	21135
83	22564
83	22899
83	34304
84	8632
84	16457
84	30456
84	31165
84	32100
84	34670
85	9035
85	20870
85	23862
85	32405
85	32856
85	33481
86	11894
86	20129
86	28434
86	29693
86	31552
86	33020
87	1461
87	2545
87	3729
87	4208
87	8837
87	18589
88	466
88	22827
88	22876
88	25263
88	31618
88	34709
89	10573
89	11320
89	13939
89	15620
89	23004
89	31614
90	8538
90	11585
90	19519
90	24310
90	28282
90	35432
91	2873
91	19654
91	29238
91	30573
91	31137
91	34109
92	13341
92	23362
92	25998
92	27745
92	33692
92	34760
93	6132
93	6357
93	10678
93	14893
93	16116
93	29945
94	411
94	4488
94	11198
94	23530
94	25510
94	34025
95	12938
