1	6 
2	2 
3	26 
4	7 
5	4 
6	25 
7	5 
8	13 
9	21 
10	15 
11	10 
12	26 
13	3 
14	23 
15	25 
16	6 
17	5 
18	8 
19	17 
20	20 
21	29 
22	33 
23	26 
24	6 
25	1 
26	18 
27	5 
28	33 
29	3 
30	12 
31	7 
32	5 
33	34 
34	3 
35	23 
36	7 
37	27 
38	10 
39	7 
40	21 
41	4 
42	17 
43	29 
44	3 
45	22 
46	11 
47	25 
48	1 
49	16 
50	27 
51	5 
52	1 
53	9 
54	9 
55	19 
56	13 
57	21 
58	12 
59	23 
60	9 
61	9 
62	17 
63	32 
64	18 
65	18 
66	31 
67	8 
68	14 
69	3 
70	24 
71	7 
72	16 
73	1 
74	13 
75	3 
76	4 
77	1 
78	31 
79	3 
80	8 
81	23 
82	3 
83	22 
84	24 
85	29 
86	3 
87	6 
88	8 
89	26 
90	15 
91	5 
92	32 
93	32 
94	24 
95	17 
96	1 
97	30 
98	29 
99	30 
100	17 
101	4 
102	30 
103	10 
104	17 
105	31 
106	2 
107	18 
108	28 
109	30 
110	6 
111	21 
112	6 
113	3 
114	20 
115	30 
116	11 
117	10 
118	7 
119	6 
120	11 
121	3 
122	16 
123	11 
124	26 
125	30 
126	34 
127	23 
128	24 
129	7 
130	21 
131	5 
132	18 
133	28 
134	7 
135	5 
136	27 
137	32 
138	30 
139	18 
140	19 
141	6 
142	9 
143	16 
144	15 
145	12 
146	29 
147	33 
148	33 
149	4 
150	22 
151	2 
152	18 
153	29 
154	22 
155	17 
156	17 
157	24 
158	29 
159	28 
160	18 
161	1 
162	6 
163	8 
164	29 
165	24 
166	3 
167	21 
168	18 
169	29 
170	7 
171	22 
172	6 
173	17 
174	21 
175	26 
176	13 
177	16 
178	29 
179	5 
180	6 
181	30 
182	22 
183	10 
184	24 
185	32 
186	17 
187	21 
188	21 
189	24 
190	22 
191	20 
192	22 
193	24 
194	17 
195	21 
196	34 
197	28 
198	9 
199	32 
200	28 
201	34 
202	6 
203	4 
204	16 
205	22 
206	13 
207	2 
208	24 
209	13 
210	20 
211	9 
212	7 
213	18 
214	23 
215	33 
216	4 
217	27 
218	2 
219	16 
220	16 
221	32 
222	12 
223	2 
224	20 
225	16 
226	17 
227	18 
228	30 
229	32 
230	25 
231	13 
232	12 
233	24 
234	17 
235	30 
236	23 
237	24 
238	13 
239	17 
240	8 
241	32 
242	11 
243	20 
244	7 
245	26 
246	29 
247	25 
248	18 
249	1 
250	20 
251	12 
252	26 
253	14 
254	1 
255	8 
256	3 
257	34 
258	11 
259	10 
260	16 
261	21 
262	2 
263	34 
264	21 
265	25 
266	9 
267	25 
268	4 
269	23 
270	33 
271	2 
272	27 
273	28 
274	25 
275	7 
276	34 
277	27 
278	16 
279	10 
280	16 
281	13 
282	28 
283	14 
284	18 
285	18 
286	1 
287	6 
288	25 
289	9 
290	25 
291	11 
292	9 
293	3 
294	1 
295	23 
296	16 
297	32 
298	1 
299	21 
300	31 
301	1 
302	22 
303	24 
304	31 
305	24 
306	9 
307	14 
308	2 
309	32 
310	14 
311	17 
312	5 
313	10 
314	6 
315	27 
316	5 
317	31 
318	4 
319	31 
320	13 
321	13 
322	29 
323	10 
324	3 
325	10 
326	6 
327	29 
328	7 
329	24 
330	9 
331	20 
332	30 
333	9 
334	1 
335	20 
336	6 
337	19 
338	21 
339	34 
340	16 
341	20 
342	17 
343	26 
344	2 
345	33 
346	20 
347	21 
348	13 
349	20 
350	13 
351	3 
352	34 
353	14 
354	24 
355	1 
356	13 
357	23 
358	22 
359	11 
360	12 
361	32 
362	25 
363	20 
364	23 
365	14 
366	24 
367	23 
368	8 
369	29 
370	5 
371	33 
372	2 
373	12 
374	21 
375	16 
376	6 
377	30 
378	3 
379	32 
380	11 
381	1 
382	31 
383	20 
384	3 
385	10 
386	19 
387	1 
388	1 
389	8 
390	13 
